native_fs_hz,frequency_hz,magnitude_db,phase_rad
500,87.15820312,-64.77447711,-2.843178123
500,87.28027344,-64.8258444,-2.843730053
500,87.40234375,-64.87750924,-2.844280388
500,87.52441406,-64.9294737,-2.844829136
500,87.64648438,-64.98173992,-2.845376304
500,87.76855469,-65.03431008,-2.845921899
500,87.890625,-65.08718643,-2.846465931
500,88.01269531,-65.14037124,-2.847008407
500,88.13476562,-65.19386687,-2.847549333
500,88.25683594,-65.2476757,-2.848088719
500,88.37890625,-65.30180018,-2.848626571
500,88.50097656,-65.35624284,-2.849162897
500,88.62304688,-65.41100622,-2.849697705
500,88.74511719,-65.46609296,-2.850231002
500,88.8671875,-65.52150573,-2.850762796
500,88.98925781,-65.57724728,-2.851293093
500,89.11132813,-65.63332041,-2.851821901
500,89.23339844,-65.689728,-2.852349227
500,89.35546875,-65.74647296,-2.852875079
500,89.47753906,-65.80355831,-2.853399463
500,89.59960938,-65.86098711,-2.853922387
500,89.72167969,-65.91876249,-2.854443858
500,89.84375,-65.97688764,-2.854963882
500,89.96582031,-66.03536586,-2.855482468
500,90.08789062,-66.09420048,-2.85599962
500,90.20996094,-66.15339492,-2.856515348
500,90.33203125,-66.21295269,-2.857029656
500,90.45410156,-66.27287736,-2.857542553
500,90.57617188,-66.33317257,-2.858054044
500,90.69824219,-66.39384208,-2.858564137
500,90.8203125,-66.4548897,-2.859072839
500,90.94238281,-66.51631932,-2.859580154
500,91.06445312,-66.57813495,-2.860086092
500,91.18652344,-66.64034066,-2.860590657
500,91.30859375,-66.70294062,-2.861093856
500,91.43066406,-66.7659391,-2.861595696
500,91.55273438,-66.82934047,-2.862096183
500,91.67480469,-66.89314916,-2.862595324
500,91.796875,-66.95736976,-2.863093124
500,91.91894531,-67.02200691,-2.863589591
500,92.04101562,-67.08706538,-2.86408473
500,92.16308594,-67.15255005,-2.864578547
500,92.28515625,-67.21846591,-2.865071049
500,92.40722656,-67.28481806,-2.865562242
500,92.52929688,-67.3516117,-2.866052131
500,92.65136719,-67.41885219,-2.866540723
500,92.7734375,-67.48654498,-2.867028025
500,92.89550781,-67.55469565,-2.867514041
500,93.01757812,-67.62330992,-2.867998778
500,93.13964844,-67.69239365,-2.868482241
500,93.26171875,-67.76195281,-2.868964437
500,93.38378906,-67.83199354,-2.869445371
500,93.50585938,-67.90252211,-2.86992505
500,93.62792969,-67.97354494,-2.870403478
500,93.75,-68.0450686,-2.870880662
500,93.87207031,-68.11709983,-2.871356607
500,93.99414063,-68.18964552,-2.871831318
500,94.11621094,-68.26271273,-2.872304803
500,94.23828125,-68.3363087,-2.872777065
500,94.36035156,-68.41044084,-2.873248111
500,94.48242188,-68.48511674,-2.873717945
500,94.60449219,-68.56034418,-2.874186575
500,94.7265625,-68.63613114,-2.874654004
500,94.84863281,-68.71248579,-2.875120238
500,94.97070313,-68.78941651,-2.875585284
500,95.09277344,-68.8669319,-2.876049145
500,95.21484375,-68.94504077,-2.876511828
500,95.33691406,-69.02375216,-2.876973337
500,95.45898438,-69.10307533,-2.877433678
500,95.58105469,-69.18301982,-2.877892856
500,95.703125,-69.26359537,-2.878350876
500,95.82519531,-69.34481202,-2.878807744
500,95.94726562,-69.42668005,-2.879263464
500,96.06933594,-69.50921001,-2.879718042
500,96.19140625,-69.59241277,-2.880171482
500,96.31347656,-69.67629947,-2.88062379
500,96.43554688,-69.76088154,-2.88107497
500,96.55761719,-69.84617077,-2.881525028
500,96.6796875,-69.93217922,-2.881973969
500,96.80175781,-70.01891935,-2.882421797
500,96.92382812,-70.10640392,-2.882868517
500,97.04589844,-70.19464608,-2.883314134
500,97.16796875,-70.28365936,-2.883758654
500,97.29003906,-70.37345767,-2.88420208
500,97.41210938,-70.46405532,-2.884644417
500,97.53417969,-70.55546707,-2.885085671
500,97.65625,-70.64770808,-2.885525845
500,97.77832031,-70.740794,-2.885964945
500,97.90039062,-70.83474093,-2.886402976
500,98.02246094,-70.92956547,-2.886839941
500,98.14453125,-71.02528474,-2.887275846
500,98.26660156,-71.12191637,-2.887710695
500,98.38867188,-71.21947857,-2.888144492
500,98.51074219,-71.31799012,-2.888577242
500,98.6328125,-71.41747037,-2.88900895
500,98.75488281,-71.51793935,-2.88943962
500,98.87695312,-71.61941771,-2.889869257
500,98.99902344,-71.72192678,-2.890297864
500,99.12109375,-71.82548861,-2.890725446
500,99.24316406,-71.93012599,-2.891152009
500,99.36523438,-72.03586251,-2.891577555
500,99.48730469,-72.14272253,-2.892002089
500,99.609375,-72.25073128,-2.892425616
500,99.73144531,-72.35991488,-2.89284814
500,99.85351563,-72.47030038,-2.893269665
500,99.97558594,-72.5819158,-2.893690195
500,100.0976562,-72.69479018,-2.894109734
500,100.2197266,-72.80895362,-2.894528287
500,100.3417969,-72.92443737,-2.894945858
500,100.4638672,-73.04127383,-2.895362451
500,100.5859375,-73.15949666,-2.89577807
500,100.7080078,-73.2791408,-2.896192719
500,100.8300781,-73.40024258,-2.896606401
500,100.9521484,-73.52283976,-2.897019122
500,101.0742188,-73.64697161,-2.897430886
500,101.1962891,-73.77267902,-2.897841695
500,101.3183594,-73.90000455,-2.898251554
500,101.4404297,-74.02899255,-2.898660468
500,101.5625,-74.15968924,-2.899068439
500,101.6845703,-74.29214283,-2.899475472
500,101.8066406,-74.42640365,-2.899881571
500,101.9287109,-74.56252422,-2.900286739
500,102.0507813,-74.70055945,-2.900690981
500,102.1728516,-74.84056675,-2.9010943
500,102.2949219,-74.98260617,-2.9014967
500,102.4169922,-75.12674058,-2.901898184
500,102.5390625,-75.27303585,-2.902298758
500,102.6611328,-75.42156107,-2.902698423
500,102.7832031,-75.57238869,-2.903097184
500,102.9052734,-75.72559481,-2.903495045
500,103.0273438,-75.88125941,-2.903892009
500,103.1494141,-76.03946658,-2.90428808
500,103.2714844,-76.20030487,-2.904683262
500,103.3935547,-76.36386757,-2.905077557
500,103.515625,-76.53025304,-2.905470971
500,103.6376953,-76.69956513,-2.905863505
500,103.7597656,-76.87191356,-2.906255165
500,103.8818359,-77.04741437,-2.906645953
500,104.0039062,-77.22619044,-2.907035873
500,104.1259766,-77.40837201,-2.907424928
500,104.2480469,-77.5940973,-2.907813122
500,104.3701172,-77.78351316,-2.908200458
500,104.4921875,-77.97677579,-2.90858694
500,104.6142578,-78.17405161,-2.908972571
500,104.7363281,-78.37551808,-2.909357355
500,104.8583984,-78.58136478,-2.909741294
500,104.9804688,-78.79179448,-2.910124393
500,105.1025391,-79.00702444,-2.910506655
500,105.2246094,-79.22728779,-2.910888082
500,105.3466797,-79.45283511,-2.911268679
500,105.46875,-79.68393623,-2.911648448
500,105.5908203,-79.92088226,-2.912027393
500,105.7128906,-80.16398787,-2.912405517
500,105.8349609,-80.41359391,-2.912782824
500,105.9570312,-80.67007039,-2.913159316
500,106.0791016,-80.93381992,-2.913534997
500,106.2011719,-81.20528161,-2.913909869
500,106.3232422,-81.48493568,-2.914283937
500,106.4453125,-81.7733087,-2.914657203
500,106.5673828,-82.0709798,-2.91502967
500,106.6894531,-82.37858787,-2.915401342
500,106.8115234,-82.69684007,-2.915772222
500,106.9335938,-83.02652196,-2.916142312
500,107.0556641,-83.36850949,-2.916511616
500,107.1777344,-83.72378341,-2.916880137
500,107.2998047,-84.09344674,-2.917247878
500,107.421875,-84.47874593,-2.917614841
500,107.5439453,-84.88109687,-2.917981031
500,107.6660156,-85.30211704,-2.918346449
500,107.7880859,-85.74366573,-2.9187111
500,107.9101563,-86.20789477,-2.919074985
500,108.0322266,-86.69731325,-2.919438108
500,108.1542969,-87.21487135,-2.919800472
500,108.2763672,-87.76407012,-2.920162079
500,108.3984375,-88.34910783,-2.920522933
500,108.5205078,-88.9750783,-2.920883037
500,108.6425781,-89.64824527,-2.921242392
500,108.7646484,-90.37643057,-2.921601003
500,108.8867188,-91.16957793,-2.921958872
500,109.0087891,-92.04059757,-2.922316002
500,109.1308594,-93.00667769,-2.922672396
500,109.2529297,-94.09141194,-2.923028056
500,109.375,-95.32843979,-2.923382985
500,109.4970703,-96.76810773,-2.923737186
500,109.6191406,-98.49077044,-2.924090662
500,109.7412109,-100.6367003,-2.924443416
500,109.8632812,-103.4860634,-2.92479545
500,109.9853516,-107.743078,-2.925146767
500,110.1074219,-116.4064459,-2.925497369
500,110.2294922,-119.4100509,0.2157453932
500,110.3515625,-108.7599224,0.2153962111
500,110.4736328,-104.1249722,0.2150477353
500,110.5957031,-101.124282,0.214699963
500,110.7177734,-98.90243232,0.2143528918
500,110.8398438,-97.13810556,0.2140065189
500,110.9619141,-95.67521348,0.2136608417
500,111.0839844,-94.42602326,0.2133158576
500,111.2060547,-93.33628305,0.2129715641
500,111.328125,-92.37009262,0.2126279586
500,111.4501953,-91.50245883,0.2122850385
500,111.5722656,-90.71528078,0.2119428013
500,111.6943359,-89.99502762,0.2116012444
500,111.8164062,-89.33131878,0.2112603653
500,111.9384766,-88.71601611,0.2109201615
500,112.0605469,-88.14262113,0.2105806304
500,112.1826172,-87.60586214,0.2102417697
500,112.3046875,-87.10140362,0.2099035769
500,112.4267578,-86.62563691,0.2095660494
500,112.5488281,-86.17552627,0.2092291848
500,112.6708984,-85.74849368,0.2088929807
500,112.7929688,-85.3423312,0.2085574347
500,112.9150391,-84.95513338,0.2082225443
500,113.0371094,-84.58524437,0.2078883071
500,113.1591797,-84.2312162,0.2075547208
500,113.28125,-83.8917753,0.2072217829
500,113.4033203,-83.56579563,0.2068894912
500,113.5253906,-83.25227671,0.2065578431
500,113.6474609,-82.95032563,0.2062268365
500,113.7695312,-82.65914216,0.205896469
500,113.8916016,-82.37800632,0.2055667381
500,114.0136719,-82.10626806,0.2052376417
500,114.1357422,-81.84333841,0.2049091774
500,114.2578125,-81.58868211,0.204581343
500,114.3798828,-81.34181127,0.2042541361
500,114.5019531,-81.10227992,0.2039275545
500,114.6240234,-80.86967933,0.2036015959
500,114.7460938,-80.64363401,0.203276258
500,114.8681641,-80.42379819,0.2029515388
500,114.9902344,-80.20985274,0.2026274358
500,115.1123047,-80.00150253,0.2023039469
500,115.234375,-79.79847407,0.2019810699
500,115.3564453,-79.60051342,0.2016588027
500,115.4785156,-79.40738444,0.2013371429
500,115.6005859,-79.21886708,0.2010160885
500,115.7226562,-79.034756,0.2006956373
500,115.8447266,-78.85485929,0.200375787
500,115.9667969,-78.67899728,0.2000565357
500,116.0888672,-78.50700158,0.1997378811
500,116.2109375,-78.33871411,0.1994198212
500,116.3330078,-78.17398629,0.1991023537
500,116.4550781,-78.01267829,0.1987854766
500,116.5771484,-77.85465837,0.1984691879
500,116.6992188,-77.69980226,0.1981534854
500,116.8212891,-77.54799257,0.197838367
500,116.9433594,-77.39911837,0.1975238308
500,117.0654297,-77.25307465,0.1972098745
500,117.1875,-77.10976194,0.1968964962
500,117.3095703,-76.96908592,0.1965836939
500,117.4316406,-76.83095707,0.1962714655
500,117.5537109,-76.69529035,0.1959598091
500,117.6757813,-76.56200492,0.1956487225
500,117.7978516,-76.43102383,0.1953382038
500,117.9199219,-76.30227383,0.195028251
500,118.0419922,-76.17568508,0.1947188621
500,118.1640625,-76.05119098,0.1944100352
500,118.2861328,-75.92872795,0.1941017683
500,118.4082031,-75.80823527,0.1937940594
500,118.5302734,-75.68965489,0.1934869066
500,118.6523438,-75.5729313,0.1931803079
500,118.7744141,-75.45801135,0.1928742615
500,118.8964844,-75.34484416,0.1925687653
500,119.0185547,-75.23338095,0.1922638176
500,119.140625,-75.12357497,0.1919594164
500,119.2626953,-75.01538133,0.1916555597
500,119.3847656,-74.90875698,0.1913522458
500,119.5068359,-74.80366054,0.1910494727
500,119.6289062,-74.70005225,0.1907472386
500,119.7509766,-74.59789388,0.1904455416
500,119.8730469,-74.49714866,0.1901443799
500,119.9951172,-74.39778118,0.1898437516
500,120.1171875,-74.29975737,0.1895436549
500,120.2392578,-74.20304439,0.1892440879
500,120.3613281,-74.10761058,0.1889450489
500,120.4833984,-74.01342542,0.188646536
500,120.6054688,-73.92045947,0.1883485474
500,120.7275391,-73.82868431,0.1880510814
500,120.8496094,-73.73807251,0.1877541361
500,120.9716797,-73.64859757,0.1874577098
500,121.09375,-73.56023387,0.1871618006
500,121.2158203,-73.47295667,0.186866407
500,121.3378906,-73.38674202,0.186571527
500,121.4599609,-73.30156678,0.1862771589
500,121.5820312,-73.21740851,0.1859833011
500,121.7041016,-73.13424555,0.1856899517
500,121.8261719,-73.05205686,0.1853971091
500,121.9482422,-72.9708221,0.1851047714
500,122.0703125,-72.89052154,0.1848129371
500,122.1923828,-72.81113606,0.1845216045
500,122.3144531,-72.73264712,0.1842307717
500,122.4365234,-72.65503674,0.1839404372
500,122.5585938,-72.57828745,0.1836505992
500,122.6806641,-72.50238233,0.1833612562
500,122.8027344,-72.42730493,0.1830724063
500,122.9248047,-72.35303927,0.182784048
500,123.046875,-72.27956983,0.1824961796
500,123.1689453,-72.20688156,0.1822087995
500,123.2910156,-72.13495978,0.1819219061
500,123.4130859,-72.06379025,0.1816354976
500,123.5351563,-71.99335912,0.1813495725
500,123.6572266,-71.9236529,0.1810641292
500,123.7792969,-71.85465849,0.1807791661
500,123.9013672,-71.78636313,0.1804946815
500,124.0234375,-71.71875438,0.1802106739
500,124.1455078,-71.65182015,0.1799271417
500,124.2675781,-71.58554866,0.1796440832
500,124.3896484,-71.51992843,0.179361497
500,124.5117188,-71.45494827,0.1790793815
500,124.6337891,-71.3905973,0.178797735
500,124.7558594,-71.32686487,0.1785165561
500,124.8779297,-71.26374064,0.1782358432
500,125,-71.2012145,0.1779555948
500,125.1220703,-71.1392766,0.1776758092
500,125.2441406,-71.07791731,0.1773964851
500,125.3662109,-71.01712726,0.1771176209
500,125.4882812,-70.9568973,0.176839215
500,125.6103516,-70.89721847,0.1765612659
500,125.7324219,-70.83808206,0.1762837723
500,125.8544922,-70.77947954,0.1760067324
500,125.9765625,-70.72140258,0.175730145
500,126.0986328,-70.66384305,0.1754540084
500,126.2207031,-70.606793,0.1751783212
500,126.3427734,-70.55024466,0.174903082
500,126.4648438,-70.49419044,0.1746282892
500,126.5869141,-70.43862291,0.1743539415
500,126.7089844,-70.38353483,0.1740800373
500,126.8310547,-70.32891908,0.1738065753
500,126.953125,-70.27476873,0.1735335539
500,127.0751953,-70.22107699,0.1732609717
500,127.1972656,-70.16783721,0.1729888274
500,127.3193359,-70.11504288,0.1727171195
500,127.4414062,-70.06268764,0.1724458465
500,127.5634766,-70.01076526,0.1721750071
500,127.6855469,-69.95926964,0.1719045999
500,127.8076172,-69.9081948,0.1716346234
500,127.9296875,-69.85753489,0.1713650763
500,128.0517578,-69.80728419,0.1710959572
500,128.1738281,-69.75743708,0.1708272647
500,128.2958984,-69.70798806,0.1705589974
500,128.4179688,-69.65893175,0.170291154
500,128.5400391,-69.61026285,0.170023733
500,128.6621094,-69.56197619,0.1697567332
500,128.7841797,-69.51406671,0.1694901532
500,128.90625,-69.46652941,0.1692239916
500,129.0283203,-69.41935943,0.1689582471
500,129.1503906,-69.37255198,0.1686929183
500,129.2724609,-69.32610237,0.168428004
500,129.3945312,-69.280006,0.1681635027
500,129.5166016,-69.23425834,0.1678994133
500,129.6386719,-69.18885497,0.1676357342
500,129.7607422,-69.14379154,0.1673724644
500,129.8828125,-69.09906378,0.1671096023
500,130.0048828,-69.05466751,0.1668471469
500,130.1269531,-69.01059862,0.1665850966
500,130.2490234,-68.96685306,0.1663234504
500,130.3710938,-68.92342689,0.1660622068
500,130.4931641,-68.88031619,0.1658013646
500,130.6152344,-68.83751717,0.1655409225
500,130.7373047,-68.79502605,0.1652808793
500,130.859375,-68.75283916,0.1650212337
500,130.9814453,-68.71095288,0.1647619844
500,131.1035156,-68.66936363,0.1645031302
500,131.2255859,-68.62806794,0.1642446698
500,131.3476562,-68.58706236,0.163986602
500,131.4697266,-68.54634352,0.1637289256
500,131.5917969,-68.5059081,0.1634716392
500,131.7138672,-68.46575283,0.1632147418
500,131.8359375,-68.42587452,0.1629582321
500,131.9580078,-68.38626999,0.1627021088
500,132.0800781,-68.34693617,0.1624463707
500,132.2021484,-68.30786999,0.1621910166
500,132.3242188,-68.26906846,0.1619360454
500,132.4462891,-68.23052863,0.1616814558
500,132.5683594,-68.1922476,0.1614272466
500,132.6904297,-68.15422252,0.1611734166
500,132.8125,-68.11645058,0.1609199647
500,132.9345703,-68.07892901,0.1606668897
500,133.0566406,-68.0416551,0.1604141904
500,133.1787109,-68.00462618,0.1601618655
500,133.3007812,-67.96783962,0.1599099141
500,133.4228516,-67.93129281,0.1596583348
500,133.5449219,-67.89498322,0.1594071266
500,133.6669922,-67.85890833,0.1591562882
500,133.7890625,-67.82306567,0.1589058186
500,133.9111328,-67.78745281,0.1586557165
500,134.0332031,-67.75206736,0.158405981
500,134.1552734,-67.71690695,0.1581566107
500,134.2773438,-67.68196926,0.1579076046
500,134.3994141,-67.64725201,0.1576589615
500,134.5214844,-67.61275293,0.1574106804
500,134.6435547,-67.57846982,0.1571627601
500,134.765625,-67.54440048,0.1569151995
500,134.8876953,-67.51054276,0.1566679975
500,135.0097656,-67.47689454,0.1564211529
500,135.1318359,-67.44345373,0.1561746648
500,135.2539062,-67.41021826,0.1559285319
500,135.3759766,-67.37718611,0.1556827532
500,135.4980469,-67.34435527,0.1554373277
500,135.6201172,-67.31172377,0.1551922541
500,135.7421875,-67.27928968,0.1549475315
500,135.8642578,-67.24705106,0.1547031588
500,135.9863281,-67.21500604,0.1544591348
500,136.1083984,-67.18315274,0.1542154586
500,136.2304688,-67.15148935,0.153972129
500,136.3525391,-67.12001403,0.1537291451
500,136.4746094,-67.08872501,0.1534865057
500,136.5966797,-67.05762054,0.1532442097
500,136.71875,-67.02669886,0.1530022563
500,136.8408203,-66.99595827,0.1527606442
500,136.9628906,-66.96539709,0.1525193725
500,137.0849609,-66.93501364,0.1522784401
500,137.2070312,-66.90480628,0.152037846
500,137.3291016,-66.8747734,0.1517975892
500,137.4511719,-66.84491338,0.1515576686
500,137.5732422,-66.81522467,0.1513180832
500,137.6953125,-66.78570569,0.1510788321
500,137.8173828,-66.75635491,0.1508399141
500,137.9394531,-66.72717081,0.1506013283
500,138.0615234,-66.69815191,0.1503630737
500,138.1835938,-66.66929672,0.1501251493
500,138.3056641,-66.64060379,0.1498875541
500,138.4277344,-66.61207168,0.149650287
500,138.5498047,-66.58369896,0.1494133471
500,138.671875,-66.55548425,0.1491767335
500,138.7939453,-66.52742615,0.148940445
500,138.9160156,-66.4995233,0.1487044808
500,139.0380859,-66.47177435,0.1484688399
500,139.1601562,-66.44417798,0.1482335213
500,139.2822266,-66.41673285,0.147998524
500,139.4042969,-66.38943769,0.1477638471
500,139.5263672,-66.3622912,0.1475294895
500,139.6484375,-66.33529213,0.1472954504
500,139.7705078,-66.30843922,0.1470617288
500,139.8925781,-66.28173123,0.1468283238
500,140.0146484,-66.25516695,0.1465952343
500,140.1367188,-66.22874517,0.1463624595
500,140.2587891,-66.20246471,0.1461299984
500,140.3808594,-66.17632439,0.14589785
500,140.5029297,-66.15032304,0.1456660135
500,140.625,-66.12445952,0.1454344879
500,140.7470703,-66.0987327,0.1452032723
500,140.8691406,-66.07314146,0.1449723657
500,140.9912109,-66.04768469,0.1447417673
500,141.1132812,-66.0223613,0.1445114761
500,141.2353516,-65.9971702,0.1442814912
500,141.3574219,-65.97211034,0.1440518117
500,141.4794922,-65.94718065,0.1438224367
500,141.6015625,-65.9223801,0.1435933652
500,141.7236328,-65.89770764,0.1433645965
500,141.8457031,-65.87316227,0.1431361295
500,141.9677734,-65.84874298,0.1429079634
500,142.0898438,-65.82444877,0.1426800973
500,142.2119141,-65.80027866,0.1424525304
500,142.3339844,-65.77623167,0.1422252617
500,142.4560547,-65.75230685,0.1419982903
500,142.578125,-65.72850324,0.1417716154
500,142.7001953,-65.70481991,0.1415452361
500,142.8222656,-65.68125592,0.1413191515
500,142.9443359,-65.65781035,0.1410933608
500,143.0664062,-65.63448231,0.140867863
500,143.1884766,-65.61127088,0.1406426574
500,143.3105469,-65.58817519,0.1404177431
500,143.4326172,-65.56519434,0.1401931192
500,143.5546875,-65.54232748,0.1399687848
500,143.6767578,-65.51957374,0.1397447391
500,143.7988281,-65.49693228,0.1395209814
500,143.9208984,-65.47440225,0.1392975106
500,144.0429688,-65.45198282,0.139074326
500,144.1650391,-65.42967317,0.1388514267
500,144.2871094,-65.40747249,0.138628812
500,144.4091797,-65.38537997,0.1384064809
500,144.53125,-65.36339481,0.1381844326
500,144.6533203,-65.34151623,0.1379626664
500,144.7753906,-65.31974344,0.1377411814
500,144.8974609,-65.29807568,0.1375199767
500,145.0195312,-65.27651218,0.1372990516
500,145.1416016,-65.25505219,0.1370784052
500,145.2636719,-65.23369496,0.1368580367
500,145.3857422,-65.21243976,0.1366379454
500,145.5078125,-65.19128584,0.1364181303
500,145.6298828,-65.17023249,0.1361985908
500,145.7519531,-65.14927898,0.135979326
500,145.8740234,-65.12842462,0.1357603351
500,145.9960938,-65.1076687,0.1355416172
500,146.1181641,-65.08701052,0.1353231718
500,146.2402344,-65.0664494,0.1351049978
500,146.3623047,-65.04598465,0.1348870946
500,146.484375,-65.0256156,0.1346694613
500,146.6064453,-65.0053416,0.1344520972
500,146.7285156,-64.98516196,0.1342350015
500,146.8505859,-64.96507605,0.1340181734
500,146.9726562,-64.94508322,0.1338016121
500,147.0947266,-64.92518282,0.133585317
500,147.2167969,-64.90537422,0.1333692871
500,147.3388672,-64.88565679,0.1331535218
500,147.4609375,-64.86602992,0.1329380202
500,147.5830078,-64.84649298,0.1327227817
500,147.7050781,-64.82704537,0.1325078054
500,147.8271484,-64.80768649,0.1322930906
500,147.9492188,-64.78841573,0.1320786366
500,148.0712891,-64.7692325,0.1318644425
500,148.1933594,-64.75013623,0.1316505077
500,148.3154297,-64.73112632,0.1314368314
500,148.4375,-64.71220221,0.1312234129
500,148.5595703,-64.69336332,0.1310102514
500,148.6816406,-64.67460909,0.1307973462
500,148.8037109,-64.65593897,0.1305846965
500,148.9257812,-64.63735239,0.1303723017
500,149.0478516,-64.61884882,0.1301601609
500,149.1699219,-64.60042771,0.1299482735
500,149.2919922,-64.58208852,0.1297366387
500,149.4140625,-64.56383072,0.1295252558
500,149.5361328,-64.54565378,0.1293141241
500,149.6582031,-64.52755719,0.1291032429
500,149.7802734,-64.50954042,0.1288926114
500,149.9023438,-64.49160295,0.128682229
500,150.0244141,-64.47374429,0.1284720949
500,150.1464844,-64.45596393,0.1282622084
500,150.2685547,-64.43826137,0.1280525689
500,150.390625,-64.42063612,0.1278431755
500,150.5126953,-64.40308768,0.1276340277
500,150.6347656,-64.38561558,0.1274251246
500,150.7568359,-64.36821933,0.1272164657
500,150.8789062,-64.35089845,0.1270080502
500,151.0009766,-64.33365248,0.1267998774
500,151.1230469,-64.31648094,0.1265919467
500,151.2451172,-64.29938337,0.1263842573
500,151.3671875,-64.28235932,0.1261768086
500,151.4892578,-64.26540833,0.1259695998
500,151.6113281,-64.24852994,0.1257626304
500,151.7333984,-64.23172371,0.1255558995
500,151.8554688,-64.2149892,0.1253494066
500,151.9775391,-64.19832597,0.125143151
500,152.0996094,-64.18173358,0.124937132
500,152.2216797,-64.16521161,0.1247313489
500,152.34375,-64.14875961,0.124525801
500,152.4658203,-64.13237718,0.1243204878
500,152.5878906,-64.11606388,0.1241154084
500,152.7099609,-64.09981931,0.1239105624
500,152.8320312,-64.08364305,0.1237059489
500,152.9541016,-64.06753469,0.1235015674
500,153.0761719,-64.05149383,0.1232974172
500,153.1982422,-64.03552005,0.1230934977
500,153.3203125,-64.01961298,0.1228898081
500,153.4423828,-64.0037722,0.1226863479
500,153.5644531,-63.98799732,0.1224831163
500,153.6865234,-63.97228797,0.1222801129
500,153.8085938,-63.95664375,0.1220773368
500,153.9306641,-63.94106428,0.1218747875
500,154.0527344,-63.92554918,0.1216724644
500,154.1748047,-63.91009807,0.1214703667
500,154.296875,-63.8947106,0.1212684939
500,154.4189453,-63.87938637,0.1210668453
500,154.5410156,-63.86412503,0.1208654204
500,154.6630859,-63.84892622,0.1206642184
500,154.7851562,-63.83378958,0.1204632387
500,154.9072266,-63.81871474,0.1202624808
500,155.0292969,-63.80370135,0.120061944
500,155.1513672,-63.78874907,0.1198616276
500,155.2734375,-63.77385754,0.1196615311
500,155.3955078,-63.75902642,0.1194616539
500,155.5175781,-63.74425536,0.1192619953
500,155.6396484,-63.72954403,0.1190625547
500,155.7617188,-63.71489209,0.1188633315
500,155.8837891,-63.7002992,0.1186643251
500,156.0058594,-63.68576504,0.1184655349
500,156.1279297,-63.67128926,0.1182669603
500,156.25,-63.65687156,0.1180686007
500,156.3720703,-63.6425116,0.1178704555
500,156.4941406,-63.62820906,0.1176725241
500,156.6162109,-63.61396363,0.1174748058
500,156.7382812,-63.59977499,0.1172773002
500,156.8603516,-63.58564282,0.1170800065
500,156.9824219,-63.57156681,0.1168829243
500,157.1044922,-63.55754666,0.1166860528
500,157.2265625,-63.54358206,0.1164893916
500,157.3486328,-63.5296727,0.1162929401
500,157.4707031,-63.51581829,0.1160966976
500,157.5927734,-63.50201853,0.1159006636
500,157.7148438,-63.48827312,0.1157048375
500,157.8369141,-63.47458176,0.1155092187
500,157.9589844,-63.46094416,0.1153138066
500,158.0810547,-63.44736004,0.1151186008
500,158.203125,-63.43382911,0.1149236005
500,158.3251953,-63.42035107,0.1147288052
500,158.4472656,-63.40692566,0.1145342144
500,158.5693359,-63.39355259,0.1143398275
500,158.6914062,-63.38023157,0.1141456439
500,158.8134766,-63.36696234,0.1139516631
500,158.9355469,-63.35374461,0.1137578844
500,159.0576172,-63.34057813,0.1135643074
500,159.1796875,-63.32746261,0.1133709314
500,159.3017578,-63.31439779,0.113177756
500,159.4238281,-63.3013834,0.1129847805
500,159.5458984,-63.28841918,0.1127920044
500,159.6679688,-63.27550486,0.1125994272
500,159.7900391,-63.2626402,0.1124070482
500,159.9121094,-63.24982492,0.112214867
500,160.0341797,-63.23705878,0.1120228831
500,160.15625,-63.22434151,0.1118310957
500,160.2783203,-63.21167287,0.1116395045
500,160.4003906,-63.19905261,0.1114481089
500,160.5224609,-63.18648047,0.1112569082
500,160.6445312,-63.17395622,0.1110659021
500,160.7666016,-63.1614796,0.1108750899
500,160.8886719,-63.14905037,0.1106844711
500,161.0107422,-63.13666829,0.1104940452
500,161.1328125,-63.12433313,0.1103038117
500,161.2548828,-63.11204464,0.11011377
500,161.3769531,-63.09980259,0.1099239195
500,161.4990234,-63.08760674,0.1097342598
500,161.6210938,-63.07545687,0.1095447904
500,161.7431641,-63.06335274,0.1093555106
500,161.8652344,-63.05129411,0.10916642
500,161.9873047,-63.03928078,0.1089775181
500,162.109375,-63.0273125,0.1087888043
500,162.2314453,-63.01538905,0.1086002782
500,162.3535156,-63.00351022,0.1084119391
500,162.4755859,-62.99167577,0.1082237867
500,162.5976562,-62.9798855,0.1080358203
500,162.7197266,-62.96813918,0.1078480394
500,162.8417969,-62.9564366,0.1076604436
500,162.9638672,-62.94477754,0.1074730324
500,163.0859375,-62.93316179,0.1072858052
500,163.2080078,-62.92158914,0.1070987615
500,163.3300781,-62.91005938,0.1069119008
500,163.4521484,-62.89857229,0.1067252226
500,163.5742188,-62.88712768,0.1065387265
500,163.6962891,-62.87572533,0.1063524119
500,163.8183594,-62.86436504,0.1061662782
500,163.9404297,-62.85304661,0.1059803251
500,164.0625,-62.84176984,0.105794552
500,164.1845703,-62.83053452,0.1056089585
500,164.3066406,-62.81934046,0.1054235439
500,164.4287109,-62.80818747,0.1052383079
500,164.5507812,-62.79707534,0.10505325
500,164.6728516,-62.78600387,0.1048683696
500,164.7949219,-62.77497289,0.1046836662
500,164.9169922,-62.76398219,0.1044991395
500,165.0390625,-62.75303159,0.1043147888
